customer_id,company_name,contact_name,email,phone,address,city,state,zip_code,country,industry,company_size,created_date,status,lifetime_value,credit_limit,payment_terms,account_manager
3671,"Lewis, Ramirez and Taylor",Alison Lewis,edwardsalison@erickson.info,325.819.8249x008,217 Nancy Fall,Colefurt,AR,64344,XX,Education,51-200,2024-07-07,Churned,73345.81,100495.5,Net 30,Larry Simmons
3672,Sharp-Marshall,Erik Thomas,kaylee17@lopez.net,763-947-9730,0785 Cynthia Mountains Apt. 622,West Joseph,IA,39261,SY,Finance,1-50,2022-04-09,Active,297976.95,920955.56,Net 15,Jacqueline Thompson
420,"Hill, Fisher and Pace",Mr. Evan Scott,pjohnson@davis-hendricks.com,278-826-8000x9880,519 Olson Lakes Suite 593,Port Tylertown,FM,06497,XX,Retail,501-1000,2021-09-30,Inactive,31115.25,42718.09,Net 30,Evan Martinez
3674,"Smith, Atkins and Johnson",Beverly Velez,allenlaura@clark-harris.net,7783511954,4787 Erin View,Jeffreyfurt,MO,18898,EE,Healthcare,501-1000,2024-03-16,Churned,328722.99,946769.36,Net 45,Amber Mills
3675,Burton PLC,Kristina Lee,rwashington@ewing-herring.com,279.508.6105,253 Megan Trace,Williamsland,VI,23131,LK,Education,501-1000,2020-12-30,Active,66228.31,415263.6,Net 45,Wayne Roberts
3676,"Kirby, Glenn and Smith",Catherine Pacheco,molly87@johnson.com,956.576.3990,685 Michael Viaduct Suite 630,East Michael,IA,40609,TZ,Manufacturing,201-500,2021-03-04,Inactive,209478.11,704758.73,Net 45,Beth Smith
3677,Obrien-Stafford,Kevin Watts,cookjoseph@nguyen-banks.org,530-365-3064,8906 Bennett Squares,Raymondport,MH,83121,AG,Education,1000+,2021-11-21,Inactive,203730.66,135979.88,Net 45,Michele Cline PhD
3678,"Martinez, Hoffman and Reynolds",Micheal Stevens,,001-937-580-7206,68168 Grimes Fork Suite 327,Maciasborough,OR,64308,BE,Manufacturing,1-50,2021-11-12,Inactive,400540.77,142230.75,Net 45,Rodney Cohen
3679,Valdez-Anderson,Vanessa Mayo,laurenmoore@carter.com,568-513-3184,8780 William Knoll,Jenkinsmouth,DC,48987,MD,Technology,51-200,2023-02-21,Prospect,438568.1,179680.88,Net 15,Dustin White
3680,Lambert-Mclean,Michael Baker,youngbrenda@alvarez.com,824-951-3932x808,5253 Erica Point,Tammiehaven,VI,66536,DM,Technology,501-1000,2020-07-08,Active,295025.11,883694.46,Net 60,Alexis Moses
3681,Cherry and Sons,Amanda Lawrence,hosborn@gutierrez.com,+1-543-531-6911,75542 Diaz Mountain,Lake Jason,UT,79984,GB,Manufacturing,51-200,2021-04-11,Prospect,94512.88,706706.74,Net 60,Eric Kirby
3682,Smith PLC,Scott Payne,sblake@stewart.biz,+1-644-436-0511x44509,8094 Williams Falls Suite 934,Brownland,KY,93692,NO,Manufacturing,1000+,2023-05-27,Churned,135948.94,591427.48,Net 15,Mr. Christopher Washington
3683,Harding-Cook,Elizabeth Davis,jamesfranklin@holden-ward.com,(305)969-6425x141,32555 Amy Bypass Suite 317,West Kevinbury,AR,83016,UA,Government,1-50,2020-05-31,Churned,286308.52,875051.82,Net 30,Brian Gordon
3684,Reid-Chavez,Kimberly Meyer,daviesstephen@green-fox.com,3182065266,6715 Myers Grove,Port Jessicafurt,KS,45311,SB,Other,201-500,2022-02-23,Prospect,402151.78,501870.7,Net 30,Robert Ruiz
3685,Moore-Gray,Debra Greer,qnelson@jones-watts.com,964.433.0713x8156,6192 Zuniga Crossing,Port Chelsey,AS,88879,PH,Manufacturing,501-1000,2020-05-24,Active,293490.74,148316.42,Net 15,Jennifer Thomas
3686,Villanueva Group,Julie Leonard,travisjones@long-caldwell.com,(620)788-3233x616,9926 Lee Burgs,Tonyafurt,DC,28059,DE,Education,201-500,2020-09-07,Prospect,366913.79,607021.72,Net 15,Amy Roberts
3687,Ramirez-Powers,Donna Morris,,840-764-0262,0307 Johnson Valley Suite 880,West Jasonton,MN,17189,MZ,Retail,51-200,2024-10-06,Prospect,237023.69,445956.61,Net 30,Melissa Jordan
3688,Garrett LLC,Kristen Garcia,christopherrhodes@jones.org,885-980-7136x9153,721 Miguel Overpass,New Luis,NJ,67928,CG,Finance,501-1000,2021-06-15,Prospect,104639.45,688781.29,Net 15,Brett Kelly
3689,"Moore, Giles and Morris",Kathy Villanueva,kristen34@wilson.com,922.503.5644x249,315 Jasmine Cliffs Suite 935,North Andreaburgh,MI,64975,TH,Retail,1000+,2022-10-21,Prospect,127030.02,638275.2,Net 45,Curtis Rodriguez
3690,Burton Inc,Zoe Williams,bperez@wright.com,+1-214-369-6554,6332 Rhonda Camp Apt. 319,South Amber,AZ,89580,MR,Education,51-200,2020-06-03,Inactive,216552.97,788494.59,Net 60,Pamela Morris
3691,"Sanchez, Gaines and Coleman",Steven Keller,wmiller@hanson.com,(917)847-9398x918,10627 Thomas Square Suite 434,South Michelle,AS,31305,DE,Manufacturing,201-500,2021-11-08,Prospect,304225.99,750972.12,Net 45,Destiny Howard
3692,Medina Inc,Joshua Reed,tburgess@patterson.com,+1-354-600-6866,49389 Meyer Viaduct Suite 247,New Victoria,CO,91079,KN,Finance,51-200,2024-04-27,Churned,363942.6,728391.34,Net 60,Christina Gill
3693,Reeves-Morrison,Michelle Johnson,nramirez@king.net,397.931.8768x2511,04844 Johnson Parkways Suite 565,Riostown,MA,90192,SZ,Healthcare,501-1000,2024-03-30,Active,266896.4,141395.53,Net 30,Julie Thomas
3694,Wiggins-Bell,Mr. Jared Macdonald,adriana43@gutierrez-yates.org,001-703-772-4247x971,4067 Carter Place,Estradafort,LA,00768,XX,Retail,1000+,2024-01-15,Inactive,200098.45,669003.9,Net 30,Cesar Tanner
3695,"Kramer, Fox and Hart",Charles Rhodes,smithtiffany@morgan-strickland.com,+1-297-282-9381x99242,355 Robinson Estates,West Elizabeth,VT,28093,MR,Manufacturing,1-50,2020-09-03,Prospect,489354.55,285383.29,Net 60,Sarah Arroyo MD
3696,Henderson-Rich,Kevin Rodriguez,josephshea@taylor-baker.net,+1-294-467-7504,945 Clarence Passage Suite 326,West Kendra,IN,77240,CN,Government,51-200,2020-11-28,Active,478715.86,965175.67,Net 45,Deborah Burke
3697,"Johnson, Arnold and Tucker",Joseph Melton,,582-259-4949,526 Baldwin Ports,East Andrewmouth,UT,05099,BR,Healthcare,1000+,2024-10-11,Inactive,23741.22,777195.47,Net 45,Denise Cooke
3698,Patterson-Williams,Jose Huynh,jenkinscarlos@wade.com,+1-559-629-1628x1116,4630 John Circles Suite 855,Davidsonborough,CT,11315,CG,Healthcare,501-1000,2022-08-21,Churned,247732.23,796643.59,Net 30,Kristin Clark
3699,Mitchell LLC,Cindy Becker,omcdaniel@spence.com,+1-722-494-6992x510,099 Eric Junctions,Lake Jennifer,RI,55753,CH,Retail,51-200,2024-04-23,Churned,100795.53,789661.54,Net 60,Lucas Stanton
3700,"Cortez, Perez and Dawson",Amanda Richards,myang@mccarty-flynn.com,(286)674-3576x1755,98513 Todd Keys Suite 252,East Angelaland,OH,80218,TH,Healthcare,1-50,2022-12-09,Prospect,64248.38,21800.31,Net 60,Savannah Woods
3701,Brown PLC,Henry Jones,,2146533588,610 White Fields,Kimberlystad,SC,24113,CM,Manufacturing,51-200,2021-12-01,Prospect,477110.87,699939.1,Net 60,Bonnie Dixon
3702,"Roberts, Pham and Stout",Stephanie West,wilsontimothy@simmons-esparza.net,+1-791-526-6214x58149,8533 Angela Valleys,North Amanda,DE,57732,MN,Education,51-200,2022-08-23,Churned,38800.18,903577.88,Net 60,Amber Taylor
3703,Wilson LLC,Nicole Burke,sean40@montgomery-howard.com,551.524.7209,0360 Tara Road,East Sarah,GA,29313,UZ,Technology,1000+,2020-05-09,Inactive,37419.2,458644.25,Net 15,Shane Martin
3704,"Davis, Floyd and Johnson",Arthur Campbell,denise67@bass.biz,001-452-235-9239x489,66749 Knapp Street,Michaelburgh,VT,70423,MM,Other,1000+,2023-06-11,Inactive,421441.82,472401.93,Net 30,Michael Forbes
3705,Herring-Smith,Claudia Cook,aaronhickman@zimmerman.net,786.821.9225,2246 Huff Land Apt. 996,Michaelside,PR,96155,BR,Retail,201-500,2023-01-16,Active,372328.02,522022.32,Net 15,Bradley Fernandez
3706,"Holden, Stone and Thornton",Laura Graham,lowerytyler@robinson.com,+1-540-675-6394x7568,738 Jones River Apt. 056,West Ryan,OK,54845,CF,Other,201-500,2023-01-19,Active,265115.27,417855.14,Net 15,Jamie Lewis
3707,"Hopkins, Garcia and Landry",Kathleen Figueroa,,001-265-779-8734x09608,34376 Allen Well Suite 816,Davisshire,LA,27438,MA,Technology,1000+,2021-01-12,Churned,47268.8,165055.88,Net 15,William Miller
3708,"Baldwin, Johnson and Torres",Daniel Weaver,qgraham@hoffman.com,636.676.2087x268,24482 Hoffman Rapid,Millerfort,AR,27051,MK,Education,51-200,2023-09-28,Inactive,300123.44,646748.68,Net 45,Matthew Wallace
3709,Brown Group,Jennifer Rogers,jonescolleen@reyes-jones.com,8858696080,87755 John Lock,Stanleyhaven,NJ,57189,RO,Retail,1-50,2021-10-29,Prospect,406292.07,907863.66,Net 60,Mrs. Shannon Figueroa
3710,Roth PLC,Keith Parker,smithholly@conrad.com,(291)677-3392x3172,33937 Reyes Drives Apt. 831,West Andrew,KY,65453,GA,Technology,51-200,2024-12-05,Inactive,102323.03,820860.83,Net 15,Joseph Nguyen
3711,Barnett-Preston,Kristin Mueller,rkim@atkins-taylor.com,453.976.0906,02883 Brown Forest Apt. 226,North Melissamouth,NJ,76209,MX,Manufacturing,1-50,2023-07-31,Churned,171429.01,177607.01,Net 45,Jeffrey Franco
3712,"Cole, Montgomery and Cook",Frank Herring,thompsonmatthew@garcia.biz,3994506250,1604 Raymond Highway,North Thomas,MH,21702,XX,Other,1000+,2021-08-24,Churned,249344.33,356053.1,Net 60,Chad Moody
3713,Hernandez-Roberts,Misty Simpson,urice@miller-reed.com,324-555-1983x1275,8435 Jessica Court Suite 448,Rodriguezview,VI,04774,KI,Technology,1000+,2023-03-21,Prospect,289644.98,105996.34,Net 45,Kristin Hodges
3714,"Haas, Leonard and Schmidt",Mrs. Molly Morgan,,001-414-528-4157x75723,006 Wu Canyon Apt. 872,Port Scott,NJ,85996,GQ,Healthcare,51-200,2020-06-16,Churned,209089.24,298355.02,Net 60,Lisa Green
3715,"Black, Oliver and Graves",Margaret Richards,david19@heath.com,(402)541-8271x5564,534 Lee Wall,South Wendy,DC,06602,ZA,Education,1-50,2021-01-13,Active,147576.14,692900.7,Net 15,Joseph Stone
3716,Ferguson and Sons,Johnny Wood,wardmichael@odom.com,(718)303-3631x316,336 Richards Summit Apt. 036,New Michaelshire,PW,61682,SL,Manufacturing,201-500,2023-08-19,Active,342579.61,691887.06,Net 60,Nicole Carter
3717,Howard-Wood,Johnathan Spencer,mary13@thomas-cooper.info,437.852.1831,183 Maria Islands,Hornport,VT,99780,BR,Retail,201-500,2023-09-27,Inactive,429865.48,905209.3,Net 15,Tom Burgess
3718,Davis Ltd,Sharon Santana,mckaykayla@molina.com,(627)908-0070x163,905 Christopher Village,Reginahaven,FL,22634,LR,Government,501-1000,2021-05-30,Prospect,484482.78,447203.59,Net 60,Jennifer Carey
3719,Lopez-Wright,Rebecca Stewart,randy76@booth.com,001-326-920-6725,4188 Byrd Ways,West Jacqueline,SC,61209,OM,Education,1000+,2020-11-17,Prospect,226026.73,624388.26,Net 15,Michael Small
3720,Matthews-Morris,Robin Villanueva,,001-367-971-3335x53543,534 Mooney Fall,Ronaldborough,CA,73502,JM,Other,51-200,2020-10-01,Churned,148399.97,100731.57,Net 60,Erin Warren
3721,Lewis LLC,John Hayes,harrisbrandon@wilkerson.com,697.734.0902,4903 Brown Mount,Georgeville,AR,94622,EE,Education,51-200,2021-11-22,Churned,238991.25,81754.48,Net 30,Sandy Scott
3722,Kirk LLC,Brian Johnson,elizabethsmith@long.biz,4479689366,821 Jacobs Inlet Suite 088,New Cynthiaside,AR,33778,NZ,Government,201-500,2021-09-21,Prospect,339515.36,601659.73,Net 30,Ryan Higgins
3723,"Weiss, Larson and Hopkins",Crystal Soto,veronicamann@matthews.biz,(885)204-2040x636,27813 Pearson Forks Suite 054,Robertmouth,MS,55144,GT,Other,1000+,2022-01-30,Active,138851.57,12715.53,Net 15,Sheila Payne
3724,Brown-Hutchinson,Chelsea Russell,jillwoodard@jones.net,6207581456,156 Johnson Vista Suite 450,Robertsonberg,FM,20005,TH,Finance,1000+,2023-12-15,Churned,189768.6,788504.5,Net 30,Brian Leon
3725,Bell-Barrett,Shannon Smith,scottpayne@pena.com,001-262-433-5497x060,5267 Michele Field,Jamiefurt,FM,78618,TZ,Healthcare,1-50,2024-01-29,Inactive,335774.01,949063.91,Net 30,Amy Johnson
3726,"Young, Rivas and Scott",Susan Jordan,tjenkins@hamilton.org,647-879-9490x61653,497 Anthony Stravenue,Fletchermouth,VI,74272,KE,Other,1-50,2021-05-14,Inactive,185281.91,892115.6,Net 30,Alex Wong
3727,Olson-Cantu,Travis Cooper,bdavis@lane.com,001-935-547-3048x0316,1104 Foley Trail Apt. 111,West Krista,AZ,42439,OM,Technology,1000+,2020-11-07,Prospect,231628.23,510887.97,Net 45,William Delacruz
3728,Perez-Carson,James Maynard,john98@thomas.net,001-920-526-4430x8047,056 Justin Mission,Justinton,MP,69750,SO,Manufacturing,51-200,2024-10-20,Prospect,388918.59,386850.88,Net 15,Brian Mitchell
3729,Woods-Mccormick,Tina Neal,whiteerik@ferguson-woodward.net,201.716.9016,5757 Brad Trace Apt. 803,Nunezchester,NJ,01373,ST,Education,501-1000,2023-04-29,Inactive,206595.86,609691.45,Net 30,Christopher Boone
3730,Zavala Inc,Gabriella Thomas,,237-646-1009x440,01688 Madison Centers Suite 858,Williamport,DE,39745,BT,Retail,501-1000,2023-02-02,Prospect,328846.79,133759.77,Net 45,Tammy Barnes
3731,"Sanchez, Salazar and Johnson",Darlene Mckee,olopez@bailey.com,642-764-3995x2811,08061 Michelle Prairie Suite 659,Carrillohaven,DE,56330,MH,Other,501-1000,2020-01-24,Active,369501.68,803255.46,Net 60,Ashley Murphy
3732,Schwartz Group,Michael Costa,,969-879-4936,31250 Carter Place Apt. 085,Lake Philip,KY,85457,ZA,Finance,201-500,2022-02-14,Inactive,127522.68,450688.32,Net 15,Jenny Hernandez
3733,Murray Group,David Carter,ugibson@carter.com,396-487-2898,3006 Dennis Rapids Apt. 425,Port Jamesfort,MN,23265,BW,Other,201-500,2021-07-26,Prospect,102502.75,564221.15,Net 15,Angelica Leach
3734,Smith Inc,Sandra Maxwell,joel07@gordon.com,5279037935,80092 Sean Prairie,West Jeffrey,VT,48474,NP,Government,51-200,2022-11-14,Churned,221148.16,876236.47,Net 45,Ryan Cunningham
3735,Johnson Group,Rachel Smith,mollyaustin@gray.com,(430)204-0032,37240 Key Points Apt. 766,Nicolemouth,SD,39325,CZ,Technology,201-500,2024-04-08,Prospect,486256.64,835006.65,Net 60,Michael Beck
3736,Lopez Inc,Brenda Levine,dawn25@caldwell.com,685.874.9910x971,99412 Justin Drive,West Matthew,KY,69958,GH,Other,201-500,2021-01-28,Active,140656.62,494142.5,Net 45,Wendy Hurst
3737,Hernandez Group,Troy Simon,nathan61@hill.com,(339)668-0516,650 Robert Skyway,North Jean,NY,87718,AZ,Other,51-200,2023-01-04,Churned,107583.75,265656.56,Net 30,Tammy Waters
3738,Marshall-Dixon,Eric Phillips,,2402109718,8096 Hawkins Turnpike,Krystalshire,NH,69825,KZ,Retail,1000+,2024-06-16,Inactive,65723.12,567555.05,Net 15,Joanna Aguilar
3739,Mckee-Marsh,Taylor Russo,,+1-358-393-1726x93520,3056 Troy Inlet Suite 994,West Garrett,NH,52651,TO,Healthcare,1-50,2022-03-28,Prospect,360595.44,948594.52,Net 45,Janet Allison
3740,"Wong, Bolton and Williams",Cynthia Lewis,zpalmer@jones.org,001-769-975-3043x0392,57693 Soto Corners,North Thomas,ID,47582,LT,Other,1-50,2023-12-05,Prospect,415873.63,670086.27,Net 15,Amy Cuevas
3741,"Turner, Howard and Rogers",Rachel Smith,sspears@graves.info,419.733.6541,0826 Johnson Union,Lake Kimberlyville,TN,77457,SM,Government,1-50,2024-02-20,Prospect,161247.11,552575.7,Net 30,Nathan Ortiz
3742,Simmons Inc,Jonathan Stephens,rodriguezscott@carter.info,387.793.8082x46413,21767 Kenneth Burg,Hamptonmouth,KY,67598,CI,Manufacturing,201-500,2021-01-30,Churned,328189.43,496634.67,Net 60,Jesse Horton
3743,"Ramirez, Kelley and Santiago",Lucas Price,jimmy82@webb.net,6583288890,36253 Williams Cliffs,South Johnnyhaven,AZ,28673,KR,Other,501-1000,2020-02-26,Churned,203431.0,259190.83,Net 60,Christina Morrow
3744,Barton Group,Tyler Taylor,,001-402-786-8725x8544,0237 Hill Groves,Jenniferborough,VI,96596,XX,Education,51-200,2022-07-20,Churned,158871.3,881659.16,Net 30,Thomas Baker
3745,Schaefer PLC,Kenneth Alexander,,001-289-342-8337x52647,7906 Williamson Landing Apt. 110,East Richardbury,DC,33214,BO,Other,1000+,2020-04-06,Inactive,298675.9,506266.45,Net 30,Elizabeth Pace
3746,"Gross, Oliver and Jimenez",Jose Clayton,bbrown@martinez.info,746.490.4450,17516 Stephanie Square Suite 694,Berryland,KS,31756,VE,Healthcare,1-50,2021-07-01,Churned,43117.47,702833.26,Net 45,Mary Lopez
3747,"Cole, Allen and Marshall",Stephanie Dyer,wmckinney@carter-small.info,(261)503-4634x66135,753 Cassidy Valley Apt. 703,Jonesfort,NC,11322,PA,Other,51-200,2023-06-25,Churned,393635.43,282872.97,Net 15,Dawn Lester
3748,Garcia-Alvarez,Kirk Perez,larsenhaley@berger-boyd.com,(492)892-3110,7902 Schwartz Manor Suite 823,Stevenbury,AL,34143,BS,Government,51-200,2021-02-11,Active,126648.21,802099.4,Net 15,Michael Stevens
3749,"Bates, Lopez and Thompson",David Marshall,ablair@mooney-thompson.net,(696)330-4622x776,60255 Kendra Skyway,Jonesville,WA,93329,BE,Retail,1000+,2024-06-22,Inactive,124698.15,29620.02,Net 15,Heather Dennis
3750,Patterson Group,Tiffany Arias MD,wbarrett@cordova.com,(346)830-3551x03689,12925 Austin Land,Gonzalezland,AR,80107,AF,Manufacturing,1-50,2020-08-13,Churned,180052.66,506749.8,Net 45,Alexandra Lopez
3751,Lucas Group,Sonya Roberts,sara61@williams-mills.org,(715)510-4903x463,974 Houston Fall Suite 364,North Adam,FL,26479,PA,Manufacturing,201-500,2020-08-28,Inactive,286909.03,113298.56,Net 15,William Nguyen
3752,Kaufman-Carter,Mark Reed,stevenjohnston@schultz.org,922-504-8047x0605,754 Jeffrey Fields Apt. 850,Brownmouth,OK,18843,SR,Manufacturing,201-500,2020-05-29,Churned,355218.11,528049.62,Net 45,Amber Marshall
3753,"Johnston, Lane and Mendez",Christopher Taylor,,001-971-464-0751x60051,6862 Craig Plains Suite 653,Lake Lucasside,NE,34799,CA,Retail,1000+,2024-11-01,Churned,357746.49,98102.36,Net 30,Mr. Michael Holland
3754,"Little, Young and Sweeney",Valerie Schneider,hoffmantodd@rodriguez.info,(645)591-1097x13331,9679 Frye Tunnel,Port Adrianberg,KY,26472,TT,Government,51-200,2020-09-15,Inactive,404903.28,547183.04,Net 45,Audrey Powers
3755,Townsend-Martin,Miss Tracy Mitchell MD,desiree98@johnson-smith.com,477-780-4303,58390 Kendra Stream,New Aliciaville,TX,44555,CU,Manufacturing,1-50,2022-01-16,Churned,328396.53,924189.42,Net 45,Stephanie Walker
3756,"Brown, Johnson and Martinez",Veronica Sanchez,osbornematthew@perez-johnson.org,(353)393-3521,1562 Wilkins Ferry,Lake Nancy,HI,81288,LA,Finance,1000+,2024-08-26,Active,388582.17,916966.03,Net 60,Daniel Kim
3757,"Perez, Armstrong and Miranda",Leah Palmer,justinfoster@thomas-smith.info,+1-435-984-7182,3141 Parker Radial,New Tamara,NJ,42997,VE,Manufacturing,501-1000,2023-10-27,Churned,353322.2,176439.45,Net 30,Jeffrey Thomas
3758,Smith and Sons,Nicole Evans DVM,qburke@davenport.net,+1-981-692-9177x5445,401 Murray Valleys Apt. 392,New Andrew,MT,16933,SA,Manufacturing,51-200,2022-09-08,Churned,264979.3,368268.7,Net 15,Brittany Mueller
3759,"Merritt, Mills and Bradley",David Nichols,sanchezclinton@mcguire.biz,644.755.0859,88850 Peterson Garden,East Jamesport,MH,17319,ST,Other,1000+,2021-04-08,Active,49775.65,878948.47,Net 30,Eric Smith
3760,Miller-Morris,Ana Johnson,robinrodgers@leonard-alvarez.com,392-805-1583,542 Paula Vista,Nicholsonchester,NE,85872,RU,Finance,1000+,2024-06-14,Active,341439.28,996839.96,Net 45,Amber Jackson
3761,Sanchez and Sons,Julia Johnston,rodriguezrebecca@ramirez.info,355-863-8015,3168 David Road Suite 192,Lake Margarethaven,ID,78415,UZ,Technology,51-200,2023-04-08,Churned,83628.49,915955.9,Net 15,Edward Harvey
3762,"Mcdonald, Zimmerman and Garcia",Cody Owens,ghouse@mitchell.biz,795.624.6876,307 Toni Views Suite 499,East Matthew,NE,14306,NP,Technology,201-500,2022-03-12,Prospect,366849.79,388863.9,Net 45,Brandi James
3763,Lee LLC,Terry Green,adam09@davis.net,467-797-2744x039,368 Callahan Isle,West Jonathanside,VI,85067,AZ,Healthcare,51-200,2021-06-12,Active,51455.99,343215.89,Net 60,Matthew Lopez
3764,"Carter, Martin and Cabrera",Thomas Collins,perkinsbrad@lane.com,397-687-9122x893,931 Brock Forest Apt. 006,Sheilaport,ME,70050,PE,Education,1-50,2020-10-09,Inactive,147534.68,734475.27,Net 60,Linda Ramirez
3765,Blake Ltd,Scott Nelson,bjackson@johnson.com,387-381-5579x57783,41875 Thompson Mountain Apt. 590,Merrittton,AR,40989,PA,Manufacturing,1-50,2024-06-20,Inactive,31558.85,499570.84,Net 45,Chelsea Dalton
3766,Scott-Torres,Erik Perez,rhodesjames@nguyen.biz,562-467-3348x5353,67021 John Crossing Apt. 513,East Melindamouth,IL,24799,MH,Manufacturing,1-50,2022-11-19,Prospect,447514.37,70675.42,Net 45,Kevin Allen
3767,"Manning, Ray and Kim",Michelle Coleman,johnsondanielle@nixon.biz,001-760-750-6122,5197 Kirk Villages Suite 903,Joelmouth,IN,62093,SC,Technology,501-1000,2022-12-16,Prospect,187690.92,762367.22,Net 30,Stephanie Willis
3768,Moore-Tucker,Michael Brown,cwatson@smith.info,849-297-9390x65452,240 Cory Square Suite 295,Williamsfort,ID,11597,TM,Technology,1000+,2021-05-24,Churned,17099.53,272348.22,Net 15,Deborah Strickland
3769,Parrish and Sons,Andrew Conner,christophersanchez@mitchell.com,(530)674-7746x40662,3962 Goodman View,Brittanyside,PR,43133,SA,Technology,501-1000,2023-05-12,Churned,52615.34,561689.59,Net 30,Rebecca Higgins
3770,Cooper LLC,David Walls,elawrence@bennett.net,(206)517-2072,0463 Baker Cove Apt. 374,Port Theresatown,MO,34826,KW,Healthcare,501-1000,2023-04-09,Churned,316651.89,228405.58,Net 60,Maurice Walton
3771,Nelson Ltd,Angelica Ruiz,gomezrobert@davis.com,001-452-412-2048x60424,4779 Stephanie Highway Suite 127,Jacobborough,OH,24360,GR,Other,51-200,2022-05-08,Churned,181699.08,947543.47,Net 45,Kayla Baird
3772,Garcia-Hanson,Sonya Ellison,denisepark@graham.com,001-657-729-9771x05400,928 Morgan Meadow Suite 984,Youngfurt,MI,87217,TD,Other,1-50,2021-02-10,Inactive,455023.01,412223.75,Net 15,Michael Fitzgerald
3773,Gonzalez Inc,David Sexton,mjohnson@durham.net,+1-948-336-3359x709,825 Stephen View Apt. 761,New Timothy,MS,84294,MG,Healthcare,1000+,2022-06-14,Prospect,93719.89,710724.73,Net 30,Jeffery Mason
3774,Mitchell-Johnson,Christopher Martin,hproctor@nguyen.com,997.798.6384,491 Cameron Valleys Suite 739,New Shawn,CO,25568,SV,Finance,51-200,2020-06-26,Prospect,416100.72,230357.6,Net 30,Allison Flores
3775,Strickland-Lopez,Tiffany Waller,rowens@wheeler-roberts.net,+1-404-961-6417,30793 Carol Freeway,East Ashleyfort,DE,52399,TR,Education,1000+,2021-09-27,Inactive,446361.11,814232.59,Net 60,Christopher Williams
3776,"Lopez, Hanson and Goodman",Nicole Hill,stacy58@brown-jones.com,+1-216-841-5647,25166 Robbins Point Apt. 802,Haleshire,MP,47769,CV,Finance,51-200,2021-08-13,Active,114418.41,919769.23,Net 15,Mitchell Rhodes
3777,Weaver PLC,Steven Hernandez,andersondustin@hart.com,4463285101,22034 Dominique Court Apt. 958,West Tara,CT,24707,SN,Education,201-500,2024-10-05,Churned,335638.98,96658.79,Net 45,Albert Brown
3778,Higgins PLC,Joseph Powell,frederick95@johnson.com,637.590.5678,09258 Jennifer Lock Apt. 582,West Willieton,CT,59978,IQ,Government,51-200,2023-11-02,Inactive,21630.23,926877.6,Net 60,Steve Jackson
3779,Meza-Barnes,Shaun Bowers,smithgary@simpson.net,960.424.1669x80527,2094 Jackson Freeway,Port Ashley,TN,59864,TT,Finance,1-50,2022-03-19,Active,359985.0,835818.63,Net 30,Terry Long
3780,"Hernandez, Hansen and Salazar",Mrs. Frances Cox MD,anthonyshawn@horn-ray.biz,823.918.0142x16102,644 Christopher Wells,Thompsonport,PR,19522,DK,Manufacturing,201-500,2023-02-25,Inactive,412737.52,751261.22,Net 60,Calvin Russo
3781,Bailey Inc,Justin King,tiffany82@mullins.com,5644256566,212 Bradley Plains Suite 491,Raymondstad,AK,78950,GW,Technology,1-50,2024-12-23,Churned,316479.41,173498.5,Net 60,Aaron Young
3782,Day-Soto,Jennifer Berry MD,irojas@rice.com,001-580-729-6320x4056,18379 Wallace Camp Apt. 043,Jacksonberg,AZ,00522,MC,Other,1000+,2023-03-21,Active,424353.36,512198.22,Net 60,Jade Wilson
3783,Kramer-English,Lauren Walters,lthomas@perry.com,001-496-569-5218x10487,3857 Harris Wall Suite 586,New Nathan,IN,96639,GD,Technology,1000+,2022-12-11,Inactive,98235.73,753103.75,Net 30,Karen Sawyer
246,Williams-Mullins,Jacqueline Parks,,+1-759-929-4081,1407 Roman Ports,Brownland,DE,15093,TJ,Government,51-200,2022-05-22,Inactive,174342.71,733575.44,Net 60,Ian Fowler
3785,Weber-Ortiz,Adam White,zimmermanmelissa@serrano-mills.com,001-533-650-7408x7492,06747 Stone Center,East Katherine,MO,23437,SZ,Education,201-500,2024-04-24,Churned,187989.68,419056.0,Net 60,Nicole Chambers
3786,Hartman Ltd,Clinton Randall,jacksonbrianna@jimenez.biz,001-885-701-7811x026,139 Ruiz Fields Apt. 460,West Pamelashire,MS,70806,BT,Technology,51-200,2024-12-09,Prospect,140737.76,426945.81,Net 30,Meghan Cruz
3787,Jones-Carpenter,Stephanie Jones,jenniferstark@gill-diaz.com,411-924-5438,911 Elliott Walk Suite 121,East Dennis,TX,52798,DE,Education,501-1000,2020-05-05,Prospect,469445.86,773512.37,Net 45,Susan Fuentes
3788,Leon-Williams,Michael Murray,parkerpaige@allen-garrett.net,(372)573-2341,237 Dodson Garden,New Lisa,CO,42038,LB,Finance,501-1000,2024-08-04,Prospect,250064.77,320446.35,Net 15,Justin Villanueva
3789,Mccormick-Allen,Paula Chen,beanrichard@jackson-perkins.net,+1-570-703-6191,57840 Chen Centers,Port Robinland,MN,20910,KI,Other,501-1000,2022-11-04,Churned,182692.83,818842.67,Net 45,David Thomas
3790,Carter-Benton,Kaitlyn Alvarado,carl63@williams.com,(947)814-2235,068 Kathy Views Apt. 928,Perezfort,WI,28365,JM,Technology,1-50,2020-11-22,Inactive,354142.86,453226.28,Net 45,Timothy King
